LanguageID,EventNewsTitle,StartDate,EndDate,EventNewsOutline,EventNewsImgUrl,EventNewsBody_Web,EventNewsBody_App,EventNewsCategory,SortNo,IsEnable,SortAll
"7","【Máy bắn cả của Điện Tử RSG - Trúng thưởng không ngừng nghỉ】","01/01/1900 00:00:00","01/01/1900 00:00:00","Trong thế giới của máy bắn cá, bạn là kẻ săn mồi duy nhất, bất kể là tiền thưởng khổng lồ hay là một sự bất ngờ nhỏ, mỗi một lần đều là một sự mạo hiểm độc nhất vô nhị, hãy tham gia vào trò chơi ""Bạch tuột bá vương đại dương"" và ""Em bé bắt cá"" của Điện Tử RSG để cảm nhận cảm giác nhận được kho báu và làm giàu chỉ trong tíc tắc!","promotion/en-us/imgs/event_games12.jpg","Trong thế giới của máy bắn cá, bạn là kẻ săn mồi duy nhất, bất kể là tiền thưởng khổng lồ hay là một sự bất ngờ nhỏ, mỗi một lần đều là một sự mạo hiểm độc nhất vô nhị, hãy tham gia vào trò chơi ""Bạch tuột bá vương đại dương"" và ""Em bé bắt cá"" của Điện Tử RSG để cảm nhận cảm giác nhận được kho báu và làm giàu chỉ trong tíc tắc!","Trong thế giới của máy bắn cá, bạn là kẻ săn mồi duy nhất, bất kể là tiền thưởng khổng lồ hay là một sự bất ngờ nhỏ, mỗi một lần đều là một sự mạo hiểm độc nhất vô nhị, hãy tham gia vào trò chơi ""Bạch tuột bá vương đại dương"" và ""Em bé bắt cá"" của Điện Tử RSG để cảm nhận cảm giác nhận được kho báu và làm giàu chỉ trong tíc tắc!","promoSlot","12","1","12"
"5","【新バージョン、壮大デビュー】","01/01/1900 00:00:00","01/01/1900 00:00:00","従来のライブプレーヤーゲームでは、もはやお客様の要求を満たすことができなくなりました。 ロイヤルオンライン（RGリアルプレーヤー）は、2021年6月にライブビデオテクノロジーを更新しました。お客様は、大画面から、フルスクリーンゲームの素晴らしさを体験できます。携帯電話を直立または水平に使用する場合でも以前とは遊び心地が違います。さらに、お客様により多くの賭け情報を提供するために、新しい「グッドウェイリマインダー」機能が追加されました。お客様は、あらゆる種類のグッドウェイチケットをご覧になり、その後のゲーム展開を推測し、チャンスを生かしてジャックポットを手に入れることができます。","promotion/en-us/imgs/event_games6.jpg","従来のライブプレーヤーゲームでは、もはやお客様の要求を満たすことができなくなりました。 ロイヤルオンライン（RGリアルプレーヤー）は、2021年6月にライブビデオテクノロジーを更新しました。お客様は、大画面から、フルスクリーンゲームの素晴らしさを体験できます。携帯電話を直立または水平に使用する場合でも以前とは遊び心地が違います。さらに、お客様により多くの賭け情報を提供するために、新しい「グッドウェイリマインダー」機能が追加されました。お客様は、あらゆる種類のグッドウェイチケットをご覧になり、その後のゲーム展開を推測し、チャンスを生かしてジャックポットを手に入れることができます。","従来のライブプレーヤーゲームでは、もはやお客様の要求を満たすことができなくなりました。 ロイヤルオンライン（RGリアルプレーヤー）は、2021年6月にライブビデオテクノロジーを更新しました。お客様は、大画面から、フルスクリーンゲームの素晴らしさを体験できます。携帯電話を直立または水平に使用する場合でも以前とは遊び心地が違います。さらに、お客様により多くの賭け情報を提供するために、新しい「グッドウェイリマインダー」機能が追加されました。お客様は、あらゆる種類のグッドウェイチケットをご覧になり、その後のゲーム展開を推測し、チャンスを生かしてジャックポットを手に入れることができます。","promoLive","6","1","6"
"2","【皇家體育館特色簡介】","01/01/1900 00:00:00","01/01/1900 00:00:00","RoyalOnline為了提供更多元的遊戲，引進頂級體育競猜賽事平台，讓您全年無歇暢玩體育 盡收各種足球 & 電競熱門賽事，多種玩法組合驚喜不斷","promotion/en-us/imgs/event_games22.jpg","RoyalOnline為了提供更多元的遊戲，引進頂級體育競猜賽事平台，讓您全年無歇暢玩體育 盡收各種足球 & 電競熱門賽事，多種玩法組合驚喜不斷","RoyalOnline為了提供更多元的遊戲，引進頂級體育競猜賽事平台，讓您全年無歇暢玩體育 盡收各種足球 & 電競熱門賽事，多種玩法組合驚喜不斷","promoSport","22","1","25"
"5","【クラシックルーレット水平方向バージョンゲームの機能のご紹介】","01/01/1900 00:00:00","01/01/1900 00:00:00","ロイヤルオンライン（RG ライブ）は、ルーレットプレーヤー向けに特別に設計されており、大きな画像と1ページ式の賭けインターフェースを備えています。画像と賭けの場面をいつでも切り替えることができるため、ゲーム体験が良好なだけでなく、垂直方向で遊ぶこともできます。一緒にルーレットを楽しみませんか?","promotion/en-us/imgs/event_games5.jpg","ロイヤルオンライン（RG ライブ）は、ルーレットプレーヤー向けに特別に設計されており、大きな画像と1ページ式の賭けインターフェースを備えています。画像と賭けの場面をいつでも切り替えることができるため、ゲーム体験が良好なだけでなく、垂直方向で遊ぶこともできます。一緒にルーレットを楽しみませんか?","ロイヤルオンライン（RG ライブ）は、ルーレットプレーヤー向けに特別に設計されており、大きな画像と1ページ式の賭けインターフェースを備えています。画像と賭けの場面をいつでも切り替えることができるため、ゲーム体験が良好なだけでなく、垂直方向で遊ぶこともできます。一緒にルーレットを楽しみませんか?","promoLive","5","1","5"
"10","【ແນະນຳຟີເຈີປັອກເດັ້ງ ເກມໄພ້ MT】","01/01/1900 00:00:00","01/01/1900 00:00:00","ປັອກເດັ້ງເປັນເກມໂປັກເກີທີ່ມີຜູ້ຫຼິ້ນຫຼາຍຄົນ ຍອດນິຍົມໃນປະເທດໄທ ຫຼັງຈາກເລືອກຈຳນວນເງິນເດິມພັນ ເມື່ອເລີ່ມເກມ ລະບົບຈະອອກໄພ້ໃຫ້ຜູ້ຫຼິ້ນແຕ່ລະຄົນ ຄົນລະ 2 ໃບ ທ່ານສາມາດຕັດສິນໃຈໄດ້ວ່າຈະຈົ່ວໄພ້ເພີ່ມຫຼືບໍ່ ສຸດທ້າຍປຽບທຽບແຕ້ມໄພ້ຂອງເຈົ້າມື ຮູບແບບການຫຼິ້ນກໍ່ງ່າຍໆ ແລະ ໄດ້ຮັບຄວາມນິຍົມຢ່າງຫຼາຍໃນໝູ່ຜູ້ຫຼິ້ນ","promotion/en-us/imgs/event_games32.jpg","ປັອກເດັ້ງເປັນເກມໂປັກເກີທີ່ມີຜູ້ຫຼິ້ນຫຼາຍຄົນ ຍອດນິຍົມໃນປະເທດໄທ ຫຼັງຈາກເລືອກຈຳນວນເງິນເດິມພັນ ເມື່ອເລີ່ມເກມ ລະບົບຈະອອກໄພ້ໃຫ້ຜູ້ຫຼິ້ນແຕ່ລະຄົນ ຄົນລະ 2 ໃບ ທ່ານສາມາດຕັດສິນໃຈໄດ້ວ່າຈະຈົ່ວໄພ້ເພີ່ມຫຼືບໍ່ ສຸດທ້າຍປຽບທຽບແຕ້ມໄພ້ຂອງເຈົ້າມື ຮູບແບບການຫຼິ້ນກໍ່ງ່າຍໆ ແລະ ໄດ້ຮັບຄວາມນິຍົມຢ່າງຫຼາຍໃນໝູ່ຜູ້ຫຼິ້ນ","ປັອກເດັ້ງເປັນເກມໂປັກເກີທີ່ມີຜູ້ຫຼິ້ນຫຼາຍຄົນ ຍອດນິຍົມໃນປະເທດໄທ ຫຼັງຈາກເລືອກຈຳນວນເງິນເດິມພັນ ເມື່ອເລີ່ມເກມ ລະບົບຈະອອກໄພ້ໃຫ້ຜູ້ຫຼິ້ນແຕ່ລະຄົນ ຄົນລະ 2 ໃບ ທ່ານສາມາດຕັດສິນໃຈໄດ້ວ່າຈະຈົ່ວໄພ້ເພີ່ມຫຼືບໍ່ ສຸດທ້າຍປຽບທຽບແຕ້ມໄພ້ຂອງເຈົ້າມື ຮູບແບບການຫຼິ້ນກໍ່ງ່າຍໆ ແລະ ໄດ້ຮັບຄວາມນິຍົມຢ່າງຫຼາຍໃນໝູ່ຜູ້ຫຼິ້ນ","promoChess","32","1","29"
"12","【Introducción de las características de WS168 Arena Deportiva】","01/01/1900 00:00:00","01/01/1900 00:00:00","El principal producto de juego de WS168 Arena Deportiva - las peleas de gallos, ofrece la transmisión en vivo más en tiempo real, lo que permite a los jugadores disfrutar de juegos competitivos muy emocionantes y se compromete a brindar la experiencia de eventos más en tiempo real a los jugadores que aman las peleas de gallos.","promotion/en-us/imgs/event_games33.jpg","El principal producto de juego de WS168 Arena Deportiva - las peleas de gallos, ofrece la transmisión en vivo más en tiempo real, lo que permite a los jugadores disfrutar de juegos competitivos muy emocionantes y se compromete a brindar la experiencia de eventos más en tiempo real a los jugadores que aman las peleas de gallos.","El principal producto de juego de WS168 Arena Deportiva - las peleas de gallos, ofrece la transmisión en vivo más en tiempo real, lo que permite a los jugadores disfrutar de juegos competitivos muy emocionantes y se compromete a brindar la experiencia de eventos más en tiempo real a los jugadores que aman las peleas de gallos.","promoAnimal","33","1","34"
"12","【Introducción de la liga más popular del mundo】","01/01/1900 00:00:00","01/01/1900 00:00:00","La Premier League inglesa es una de las ligas de fútbol más populares y vistas del mundo, conocida como Premier League; está afiliada a la Asociación Inglesa de Fútbol y es la liga de más alto nivel en el sistema de ligas ingleses. Actualmente hay 20 equipos en la Premier League. Los tres equipos con peores resultados descenderán a la Liga de Campeones inglesa. Los dos mejores equipos de la Liga de Campeones ascenderán directamente a la Premier League. Los equipos del 3º al 6º entran en los play","promotion/en-us/imgs/event_games24.jpg","La Premier League inglesa es una de las ligas de fútbol más populares y vistas del mundo, conocida como Premier League; está afiliada a la Asociación Inglesa de Fútbol y es la liga de más alto nivel en el sistema de ligas ingleses. Actualmente hay 20 equipos en la Premier League. Los tres equipos con peores resultados descenderán a la Liga de Campeones inglesa. Los dos mejores equipos de la Liga de Campeones ascenderán directamente a la Premier League. Los equipos del 3º al 6º entran en los play-offs y el equipo ganador también podrá ascender. ","La Premier League inglesa es una de las ligas de fútbol más populares y vistas del mundo, conocida como Premier League; está afiliada a la Asociación Inglesa de Fútbol y es la liga de más alto nivel en el sistema de ligas ingleses. Actualmente hay 20 equipos en la Premier League. Los tres equipos con peores resultados descenderán a la Liga de Campeones inglesa. Los dos mejores equipos de la Liga de Campeones ascenderán directamente a la Premier League. Los equipos del 3º al 6º entran en los play-offs y el equipo ganador también podrá ascender. ","promoSport","24","1","23"
"7","【Giới thiệu đặc tính Dummy của Game bài MT】","01/01/1900 00:00:00","01/01/1900 00:00:00","Dummy không chỉ là một trò chơi, còn là một sự quyết đấu giữa chiến lược, khi trò chơi bắt đầu mỗi người sẽ được phát 7 lá bài, làm sao để vận dụng trí tuệ của mình để đánh hết số bài trong tay để giành được chiến thắng, cần phải điều chỉnh chiến lược mọi lúc, nắm bắt lấy từng cơ hội để trở thành người làm chủ trong trò chơi.","promotion/en-us/imgs/event_games30.jpg","Dummy không chỉ là một trò chơi, còn là một sự quyết đấu giữa chiến lược, khi trò chơi bắt đầu mỗi người sẽ được phát 7 lá bài, làm sao để vận dụng trí tuệ của mình để đánh hết số bài trong tay để giành được chiến thắng, cần phải điều chỉnh chiến lược mọi lúc, nắm bắt lấy từng cơ hội để trở thành người làm chủ trong trò chơi.","Dummy không chỉ là một trò chơi, còn là một sự quyết đấu giữa chiến lược, khi trò chơi bắt đầu mỗi người sẽ được phát 7 lá bài, làm sao để vận dụng trí tuệ của mình để đánh hết số bài trong tay để giành được chiến thắng, cần phải điều chỉnh chiến lược mọi lúc, nắm bắt lấy từng cơ hội để trở thành người làm chủ trong trò chơi.","promoChess","30","1","31"
"1","【RSG聚宝财神 特色简介】","01/01/1900 00:00:00","01/01/1900 00:00:00","RSG电子的聚宝财神是一款多路连消老虎机，由游戏重量级主角横财神将带您进入免费游戏，并透过赌博转轮让您获得最高20场免费游戏和奖金倍数20倍的机会，不只如此，也能直接购买免费游戏来享受免费游戏的快感，就让横财神为您带来更多的赢分技巧与聚宝的财富吧!","promotion/en-us/imgs/event_games15.jpg","RSG电子的聚宝财神是一款多路连消老虎机，由游戏重量级主角横财神将带您进入免费游戏，并透过赌博转轮让您获得最高20场免费游戏和奖金倍数20倍的机会，不只如此，也能直接购买免费游戏来享受免费游戏的快感，就让横财神为您带来更多的赢分技巧与聚宝的财富吧!","RSG电子的聚宝财神是一款多路连消老虎机，由游戏重量级主角横财神将带您进入免费游戏，并透过赌博转轮让您获得最高20场免费游戏和奖金倍数20倍的机会，不只如此，也能直接购买免费游戏来享受免费游戏的快感，就让横财神为您带来更多的赢分技巧与聚宝的财富吧!","promoSlot","15","1","15"
"3","【Game categorization helps you get into the game faster】","01/01/1900 00:00:00","01/01/1900 00:00:00","so that members can find the game they want to play faster. In October 2021, the flag version of Royal Gclub has been revised into 7 categories: Classic Baccarat, Dragon Tiger, Roulette, Sic Bo, Popular Games, Baccarat Theme and Blockchain. Not for quickly only but it also increases the quality and smoothness of the game. Hopefully this change will bring a better gaming experience for all members.","promotion/en-us/imgs/event_games7.jpg","so that members can find the game they want to play faster. In October 2021, the flag version of Royal Gclub has been revised into 7 categories: Classic Baccarat, Dragon Tiger, Roulette, Sic Bo, Popular Games, Baccarat Theme and Blockchain. Not for quickly only but it also increases the quality and smoothness of the game. Hopefully this change will bring a better gaming experience for all members.","so that members can find the game they want to play faster. In October 2021, the flag version of Royal Gclub has been revised into 7 categories: Classic Baccarat, Dragon Tiger, Roulette, Sic Bo, Popular Games, Baccarat Theme and Blockchain. Not for quickly only but it also increases the quality and smoothness of the game. Hopefully this change will bring a better gaming experience for all members.","promoLive","7","1","7"
"11","【Kategori Baru RSG, Pengalaman Baru】","01/01/1900 00:00:00","01/01/1900 00:00:00"," RSG Elektronik melancarkan permainan kategori baru (permainan garis dan permainan penghapusan simbol) pada bulan Oktober 2021, memberikan pengalaman yang mendebarkan dan cepat dengan mesin slot garis Dragon Reign dan ROMA serta ENERGY COMBO yang popular di Thailand. RSG Elektronik berkomitmen untuk terus membangunkan pelbagai jenis permainan elektronik, memberikan pemain pengalaman permainan yang lebih beragam dan kejutan yang lebih banyak.","promotion/en-us/imgs/event_games18.jpg"," RSG Elektronik melancarkan permainan kategori baru (permainan garis dan permainan penghapusan simbol) pada bulan Oktober 2021, memberikan pengalaman yang mendebarkan dan cepat dengan mesin slot garis Dragon Reign dan ROMA serta ENERGY COMBO yang popular di Thailand. RSG Elektronik berkomitmen untuk terus membangunkan pelbagai jenis permainan elektronik, memberikan pemain pengalaman permainan yang lebih beragam dan kejutan yang lebih banyak."," RSG Elektronik melancarkan permainan kategori baru (permainan garis dan permainan penghapusan simbol) pada bulan Oktober 2021, memberikan pengalaman yang mendebarkan dan cepat dengan mesin slot garis Dragon Reign dan ROMA serta ENERGY COMBO yang popular di Thailand. RSG Elektronik berkomitmen untuk terus membangunkan pelbagai jenis permainan elektronik, memberikan pemain pengalaman permainan yang lebih beragam dan kejutan yang lebih banyak.","promoSlot","18","1","18"
"7","【Giới thiệu đặc tính sàn Thể Thao CMD368】","01/01/1900 00:00:00","01/01/1900 00:00:00","Thể Thao CMD368 sở hữu nhiều giải đấu thể thao hot nhất trên thế giới, giao diện đơn giản thao tác cực dễ dàng, còn có nhiều tính năng đặc biệt như trực tiếp giải đấu, kết toán nhanh chóng, giúp bạn có cảm giác đặt cược tốt nhất trong mỗi trận đấu.","promotion/en-us/imgs/event_games23.jpg","Thể Thao CMD368 sở hữu nhiều giải đấu thể thao hot nhất trên thế giới, giao diện đơn giản thao tác cực dễ dàng, còn có nhiều tính năng đặc biệt như trực tiếp giải đấu, kết toán nhanh chóng, giúp bạn có cảm giác đặt cược tốt nhất trong mỗi trận đấu.","Thể Thao CMD368 sở hữu nhiều giải đấu thể thao hot nhất trên thế giới, giao diện đơn giản thao tác cực dễ dàng, còn có nhiều tính năng đặc biệt như trực tiếp giải đấu, kết toán nhanh chóng, giúp bạn có cảm giác đặt cược tốt nhất trong mỗi trận đấu.","promoSport","23","1","24"
"4","【แนะนำฟีเจอร์ RSG เทพเจ้าแห่งความมั่งคั่ง】","01/01/1900 00:00:00","01/01/1900 00:00:00","เทพเจ้าแห่งความมั่งคั่งของRSGสล็อต เป็นสล็อตกำจัดหลายไลน์ ตัวเอกของเกมเทพเจ้าแห่งความมั่งคั่ง รุ่นเฮฟวี่เวตจะนำคุณเข้าสู่เกมฟรีผ่านวงล้อพนัน คุณจะมีโอกาสได้รับเกมฟรีมากถึง 20 เกมและตัวคูณโบนัส 20 เท่า ไม่เพียงเท่านั้น คุณยังสามารถซื้อเกมฟรีได้โดยตรงเพื่อเพลิดเพลินกับความตื่นเต้นของเกมฟรีอีกด้วย ทำให้เทพเจ้าแห่งโชคลาภนำทริคชนะและความมั่งคั่งในการสะสมสมบัติมาให้คุณมากขึ้น!","promotion/en-us/imgs/event_games15.jpg","เทพเจ้าแห่งความมั่งคั่งของRSGสล็อต เป็นสล็อตกำจัดหลายไลน์ ตัวเอกของเกมเทพเจ้าแห่งความมั่งคั่ง รุ่นเฮฟวี่เวตจะนำคุณเข้าสู่เกมฟรีผ่านวงล้อพนัน คุณจะมีโอกาสได้รับเกมฟรีมากถึง 20 เกมและตัวคูณโบนัส 20 เท่า ไม่เพียงเท่านั้น คุณยังสามารถซื้อเกมฟรีได้โดยตรงเพื่อเพลิดเพลินกับความตื่นเต้นของเกมฟรีอีกด้วย ทำให้เทพเจ้าแห่งโชคลาภนำทริคชนะและความมั่งคั่งในการสะสมสมบัติมาให้คุณมากขึ้น!","เทพเจ้าแห่งความมั่งคั่งของRSGสล็อต เป็นสล็อตกำจัดหลายไลน์ ตัวเอกของเกมเทพเจ้าแห่งความมั่งคั่ง รุ่นเฮฟวี่เวตจะนำคุณเข้าสู่เกมฟรีผ่านวงล้อพนัน คุณจะมีโอกาสได้รับเกมฟรีมากถึง 20 เกมและตัวคูณโบนัส 20 เท่า ไม่เพียงเท่านั้น คุณยังสามารถซื้อเกมฟรีได้โดยตรงเพื่อเพลิดเพลินกับความตื่นเต้นของเกมฟรีอีกด้วย ทำให้เทพเจ้าแห่งโชคลาภนำทริคชนะและความมั่งคั่งในการสะสมสมบัติมาให้คุณมากขึ้น!","promoSlot","15","1","15"
"5","【コミッションなしバカラの特徴】","01/01/1900 00:00:00","01/01/1900 00:00:00","手数料が必要だった過去からうって変わり、ロイヤルオンライン（RGリアルプレーヤー）は「コミッションなしバカラ」を始めました。賭けをする時に手数料が必要ありません。これはプレーヤーにとって有利です。 「伝統的なバカラ」との違いは何でしょうか？ 従来のバカラでは、賭けたバンカーが勝った場合、手数料の5％が取られてしまいます。コミッションなしのバカラでは、バンカーに賭け金の一部をとられません。しかしバンカーが6ポイントで勝った場合、払戻金が50％になってしまいます。","promotion/en-us/imgs/event_games8.jpg","手数料が必要だった過去からうって変わり、ロイヤルオンライン（RGリアルプレーヤー）は「コミッションなしバカラ」を始めました。賭けをする時に手数料が必要ありません。これはプレーヤーにとって有利です。 「伝統的なバカラ」との違いは何でしょうか？ 従来のバカラでは、賭けたバンカーが勝った場合、手数料の5％が取られてしまいます。コミッションなしのバカラでは、バンカーに賭け金の一部をとられません。しかしバンカーが6ポイントで勝った場合、払戻金が50％になってしまいます。","手数料が必要だった過去からうって変わり、ロイヤルオンライン（RGリアルプレーヤー）は「コミッションなしバカラ」を始めました。賭けをする時に手数料が必要ありません。これはプレーヤーにとって有利です。 「伝統的なバカラ」との違いは何でしょうか？ 従来のバカラでは、賭けたバンカーが勝った場合、手数料の5％が取られてしまいます。コミッションなしのバカラでは、バンカーに賭け金の一部をとられません。しかしバンカーが6ポイントで勝った場合、払戻金が50％になってしまいます。","promoLive","8","1","8"
"4","【แนะนำฟีเจอร์ RSG ลิโป้เทพแห่งสงคราม】","01/01/1900 00:00:00","01/01/1900 00:00:00","เกมลิโป้เทพแห่งสงครามของRSGสล็อต เป็นเกมกวาดล้างกองทัพทั้งหมดและยังเป็นเกมสล็อตที่กำจัดอย่างต่อเนื่อง สัญลักษณ์ตัวคูณจะปรากฏแบบสุ่มและแต้มที่ชนะสามารถคูณด้วยตัวคูณแบบสุ่มได้ตั้งแต่ 2 ถึง 500 เท่า ในเกมฟรีสัญลักษณ์ตัวคูณแต้มชนะสามารถสะสมซ้ำได้ ทำให้แต้มที่ชนะพุ่งทะยาน รางวัลใหญ่ลิโป้เทพแห่งสงครามแตกง่ายสุดๆ มาต่อสู้เคียงข้างลิโป้กันเถอะ!","promotion/en-us/imgs/event_games14.jpg","เกมลิโป้เทพแห่งสงครามของRSGสล็อต เป็นเกมกวาดล้างกองทัพทั้งหมดและยังเป็นเกมสล็อตที่กำจัดอย่างต่อเนื่อง สัญลักษณ์ตัวคูณจะปรากฏแบบสุ่มและแต้มที่ชนะสามารถคูณด้วยตัวคูณแบบสุ่มได้ตั้งแต่ 2 ถึง 500 เท่า ในเกมฟรีสัญลักษณ์ตัวคูณแต้มชนะสามารถสะสมซ้ำได้ ทำให้แต้มที่ชนะพุ่งทะยาน รางวัลใหญ่ลิโป้เทพแห่งสงครามแตกง่ายสุดๆ มาต่อสู้เคียงข้างลิโป้กันเถอะ!","เกมลิโป้เทพแห่งสงครามของRSGสล็อต เป็นเกมกวาดล้างกองทัพทั้งหมดและยังเป็นเกมสล็อตที่กำจัดอย่างต่อเนื่อง สัญลักษณ์ตัวคูณจะปรากฏแบบสุ่มและแต้มที่ชนะสามารถคูณด้วยตัวคูณแบบสุ่มได้ตั้งแต่ 2 ถึง 500 เท่า ในเกมฟรีสัญลักษณ์ตัวคูณแต้มชนะสามารถสะสมซ้ำได้ ทำให้แต้มที่ชนะพุ่งทะยาน รางวัลใหญ่ลิโป้เทพแห่งสงครามแตกง่ายสุดๆ มาต่อสู้เคียงข้างลิโป้กันเถอะ!","promoSlot","14","1","14"
"3","【RSG New Game New Experience】","01/01/1900 00:00:00","01/01/1900 00:00:00","RSG launched a variety of games of different gameplays (one-line and line pop games) in October 2021 to immerse yourself in the thrilling and fast-paced frontline slot machine game -- Dragon Fight, the hottest popping slot machine games of  ROMA and ENERGY COMBO in Thailand. RSG has been dedicated to developing various types of video games, so that players can enjoy a richer game process and get more game surprises.","promotion/en-us/imgs/event_games18.jpg","RSG launched a variety of games of different gameplays (one-line and line pop games) in October 2021 to immerse yourself in the thrilling and fast-paced frontline slot machine game -- Dragon Fight, the hottest popping slot machine games of  ROMA and ENERGY COMBO in Thailand. RSG has been dedicated to developing various types of video games, so that players can enjoy a richer game process and get more game surprises.","RSG launched a variety of games of different gameplays (one-line and line pop games) in October 2021 to immerse yourself in the thrilling and fast-paced frontline slot machine game -- Dragon Fight, the hottest popping slot machine games of  ROMA and ENERGY COMBO in Thailand. RSG has been dedicated to developing various types of video games, so that players can enjoy a richer game process and get more game surprises.","promoSlot","18","1","18"
"8","【RSG လူပူ၏ဒဏ္ဍာရီများ】","01/01/1900 00:00:00","01/01/1900 00:00:00","RSG ၏ လူပူသည် သင်္ကေတများအားလုံးကို ထွက်ပေါ်လာပြီး အသစ်များဖြင့် အစားထိုးထားသောစလော့ဂိမ်းတစ်ခုဖြစ်သည်။ သင်္ကေတအများအပြားသည် ကျပန်းအားဖြင့် ပေါ်လာပြီး အနိုင်ရသောရမှတ်ကို ကျပန်းအကြိမ်အရေအတွက် 2 မှ 500 နှင့် မြှောက်နိုင်သည်။ အနိုင်ရမှုများကို သိသိသာသာတိုးမြင့်လာစေရန်အတွက် များပြားလှသော သင်္ကေတများကိုပင် စုဆောင်းနိုင်ပါသည်။ လွယ်လွယ်ကူကူ ရွှေအိုးအနိုင်ရရန် လူပူ ၏ဒဏ္ဍာရီကိုလာကစားပါ။","promotion/en-us/imgs/event_games14.jpg","RSG ၏ လူပူသည် သင်္ကေတများအားလုံးကို ထွက်ပေါ်လာပြီး အသစ်များဖြင့် အစားထိုးထားသောစလော့ဂိမ်းတစ်ခုဖြစ်သည်။ သင်္ကေတအများအပြားသည် ကျပန်းအားဖြင့် ပေါ်လာပြီး အနိုင်ရသောရမှတ်ကို ကျပန်းအကြိမ်အရေအတွက် 2 မှ 500 နှင့် မြှောက်နိုင်သည်။ အနိုင်ရမှုများကို သိသိသာသာတိုးမြင့်လာစေရန်အတွက် များပြားလှသော သင်္ကေတများကိုပင် စုဆောင်းနိုင်ပါသည်။ လွယ်လွယ်ကူကူ ရွှေအိုးအနိုင်ရရန် လူပူ ၏ဒဏ္ဍာရီကိုလာကစားပါ။","RSG ၏ လူပူသည် သင်္ကေတများအားလုံးကို ထွက်ပေါ်လာပြီး အသစ်များဖြင့် အစားထိုးထားသောစလော့ဂိမ်းတစ်ခုဖြစ်သည်။ သင်္ကေတအများအပြားသည် ကျပန်းအားဖြင့် ပေါ်လာပြီး အနိုင်ရသောရမှတ်ကို ကျပန်းအကြိမ်အရေအတွက် 2 မှ 500 နှင့် မြှောက်နိုင်သည်။ အနိုင်ရမှုများကို သိသိသာသာတိုးမြင့်လာစေရန်အတွက် များပြားလှသော သင်္ကေတများကိုပင် စုဆောင်းနိုင်ပါသည်။ လွယ်လွယ်ကူကူ ရွှေအိုးအနိုင်ရရန် လူပူ ၏ဒဏ္ဍာရီကိုလာကစားပါ။","promoSlot","14","1","14"
"12","【Introducción de las características de DB E-Sports Arena】","01/01/1900 00:00:00","01/01/1900 00:00:00","DB E-Sports no solo ofrece transmisiones en vivo, sino que también brinda a los usuarios una gran cantidad de análisis previos al juego y oportunidades de apuestas. Puede tener una comprensión profunda de la fuerza de cada equipo, el rendimiento de los jugadores y los datos del juego, y crear el proveedor de servicios de datos de deportes electrónicos con las probabilidades más altas del mundo, la mayor cantidad de bolas rodantes, la liquidación más rápida y la mejor experiencia.","promotion/en-us/imgs/event_games26.jpg","DB E-Sports no solo ofrece transmisiones en vivo, sino que también brinda a los usuarios una gran cantidad de análisis previos al juego y oportunidades de apuestas. Puede tener una comprensión profunda de la fuerza de cada equipo, el rendimiento de los jugadores y los datos del juego, y crear el proveedor de servicios de datos de deportes electrónicos con las probabilidades más altas del mundo, la mayor cantidad de bolas rodantes, la liquidación más rápida y la mejor experiencia.","DB E-Sports no solo ofrece transmisiones en vivo, sino que también brinda a los usuarios una gran cantidad de análisis previos al juego y oportunidades de apuestas. Puede tener una comprensión profunda de la fuerza de cada equipo, el rendimiento de los jugadores y los datos del juego, y crear el proveedor de servicios de datos de deportes electrónicos con las probabilidades más altas del mundo, la mayor cantidad de bolas rodantes, la liquidación más rápida y la mejor experiencia.","promoEsport","26","1","28"
"5","【絶対武力: グローバル・オフェンシブ】","01/01/1900 00:00:00","01/01/1900 00:00:00","「絶対武力：グローバル・オフェンシブ」（Counter-Strike: Global Offensive、略してCS:GO）は、ファーストパーソンシューティング（FPS）ゲームです。2つのチーム（各5人）で戦う内容ですが、テロリストと反テロリストから構成されています。各ラウンドでのゲームの勝利目標は、相手チームの5人のゲームキャラクターを先に倒すか、マップの目標を最初に達成することです。テロリストのチームにとっては、マップの目標は爆弾を設置し、カウントダウンが終了したときに爆発させることです。反テロリストのチームは、マップの目標として爆弾の爆発を阻止することを目指します。","promotion/en-us/imgs/event_games28.jpg","「絶対武力：グローバル・オフェンシブ」（Counter-Strike: Global Offensive、略してCS:GO）は、ファーストパーソンシューティング（FPS）ゲームです。2つのチーム（各5人）で戦う内容ですが、テロリストと反テロリストから構成されています。各ラウンドでのゲームの勝利目標は、相手チームの5人のゲームキャラクターを先に倒すか、マップの目標を最初に達成することです。テロリストのチームにとっては、マップの目標は爆弾を設置し、カウントダウンが終了したときに爆発させることです。反テロリストのチームは、マップの目標として爆弾の爆発を阻止することを目指します。","「絶対武力：グローバル・オフェンシブ」（Counter-Strike: Global Offensive、略してCS:GO）は、ファーストパーソンシューティング（FPS）ゲームです。2つのチーム（各5人）で戦う内容ですが、テロリストと反テロリストから構成されています。各ラウンドでのゲームの勝利目標は、相手チームの5人のゲームキャラクターを先に倒すか、マップの目標を最初に達成することです。テロリストのチームにとっては、マップの目標は爆弾を設置し、カウントダウンが終了したときに爆発させることです。反テロリストのチームは、マップの目標として爆弾の爆発を阻止することを目指します。","promoEsport","28","1","26"
